kingdom,phylum,class,order,family,genus,species,scientificName,verbatimScientificName,decimalLatitude,decimalLongitude,eventDate,day,month,year,institutionCode
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Dianthidium,Dianthidium texanum,"Dianthidium texanum (Cresson, 1878)",Dianthidium texanum,30.286326,-97.781675,6/3/1993 0:00,3,6,1993,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Dianthidium,Dianthidium texanum,"Dianthidium texanum (Cresson, 1878)",Dianthidium texanum,30.286326,-97.781675,5/15/1993 0:00,15,5,1993,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,Pachycondyla harpax,"Pachycondyla harpax (Fabricius, 1804)",Pachycondyla harpax,30.286326,-97.781675,2/18/1996 0:00,18,2,1996,UTIC
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Hadrokolos,Hadrokolos texanus,"Hadrokolos texanus (Bromley, 1934)",Hadrokolos texanus,30.286326,-97.781675,7/29/1990 0:00,29,7,1990,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Anthidiellum,Anthidiellum notatum,"Anthidiellum gilense (Cockerell, 1897)",Anthidiellum gilense,30.284,-97.78,9/24/1995 0:00,24,9,1995,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus pensylvanicus,"Bombus pensylvanicus (De Geer, 1773)",Bombus pensylvanicus,30.286326,-97.781675,6/3/1976 0:00,3,6,1976,UTIC
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Taracticus,Taracticus dimidiatus,"Taracticus dimidiatus (Macquart, 1847)",Taracticus dimidiatus,30.286326,-97.781675,3/16/1986 0:00,16,3,1986,UTIC
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Hadrokolos,Hadrokolos texanus,"Hadrokolos texanus (Bromley, 1934)",Hadrokolos texanus,30.286326,-97.781675,7/29/1990 0:00,29,7,1990,UTIC
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Taracticus,Taracticus dimidiatus,"Taracticus dimidiatus (Macquart, 1847)",Taracticus dimidiatus,30.286326,-97.781675,3/27/1989 0:00,27,3,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,Pachycondyla harpax,"Pachycondyla harpax (Fabricius, 1804)",Pachycondyla harpax,30.286326,-97.781675,1/16/1990 0:00,16,1,1990,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Itoplectis,Itoplectis conquisitor,"Itoplectis conquisitor (Say, 1835)",Itoplectis conquisitor,30.283786,-97.77869,10/23/2019 0:00,23,10,2019,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Nemotarsus,Nemotarsus elegans,"Nemotarsus elegans LeConte, 1853",Nemotarsus elegans,30.286326,-97.781675,6/5/1990 0:00,5,6,1990,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Galerita,Galerita bicolor,"Galerita bicolor (Drury, 1773)",Galerita bicolor,30.286326,-97.781675,7/23/1977 0:00,23,7,1977,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma dorsisignatana,"Eucosma dorsisignatana Clemens, 1860",Eucosma dorsisignatana,30.286326,-97.781675,10/31/1992 0:00,31,10,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Thyrididae,Meskea,Meskea dyspteraria,"Meskea dyspteraria Grote, 1877",Meskea dyspteraria,30.286326,-97.781675,5/13/1998 0:00,13,5,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,4/15/1998 0:00,15,4,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,5/12/1977 0:00,12,5,1977,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Erythroneura,Erythroneura calycula,"Erythroneura calycula McAtee, 1920",Erythroneura calycula,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Thyrididae,Meskea,Meskea dyspteraria,"Meskea dyspteraria Grote, 1877",Meskea dyspteraria,30.286326,-97.781675,5/6/1997 0:00,6,5,1997,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Balclutha,Balclutha neglecta,"Balclutha neglecta (DeLong & Davidson, 1933)",Balclutha neglecta,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,,Andrenidae,Andrenidae,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,5/12/1977 0:00,12,5,1977,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,4/17/1998 0:00,17,4,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,9/17/1996 0:00,17,9,1996,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,6/4/1977 0:00,4,6,1977,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Anthocoridae,Orius,Orius tristicolor,"Orius tristicolor (White, 1879)",Orius tristicolor,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Sphenarches,Sphenarches anisodactylus,"Sphenarches anisodactylus (Walker, 1864)",Sphenarches anisodactylus,30.286326,-97.781675,5/1/2002 0:00,1,5,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,9/24/1992 0:00,24,9,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,10/15/1992 0:00,15,10,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Pteromalidae,,,Pteromalidae,Pteromalidae,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Paradiarsia,Agnorisma badinodis,"Agnorisma badinodis Grote, 1874",Agnorisma badinodis,30.286326,-97.781675,11/18/1998 0:00,18,11,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia,"Peridroma saucia (Hübner, 1808)",Peridroma saucia,30.286326,-97.781675,5/3/2001 0:00,3,5,2001,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Balclutha,Balclutha neglecta,"Balclutha neglecta (DeLong & Davidson, 1933)",Balclutha neglecta,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Gibbobruchus,Gibbobruchus mimus,"Gibbobruchus mimus (Say, 1831)",Gibbobruchus mimus,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia,"Peridroma saucia (Hübner, 1808)",Peridroma saucia,30.286326,-97.781675,5/23/2001 0:00,23,5,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,9/24/1992 0:00,24,9,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Lithurgus,Lithurgus littoralis,"Lithurgus littoralis Cockerell, 1917",Lithurgus littoralis,30.286326,-97.781675,4/21/1993 0:00,21,4,1993,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Thyrididae,Meskea,Meskea dyspteraria,"Meskea dyspteraria Grote, 1877",Meskea dyspteraria,30.286326,-97.781675,5/16/1998 0:00,16,5,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma dorsisignatana,"Eucosma dorsisignatana Clemens, 1860",Eucosma dorsisignatana,30.286326,-97.781675,10/31/1992 0:00,31,10,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma agricolana,"Eucosma agricolana Walsingham, 1879",Eucosma agricolana,30.286326,-97.781675,4/15/1994 0:00,15,4,1994,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,5/30/1993 0:00,30,5,1993,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Figitidae,,,Figitidae,Figitidae,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,4/14/1998 0:00,14,4,1998,UTIC
Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,Lucilia caeruleiviridis,"Lucilia coeruleiviridis Macquart, 1855",Lucilia coeruleiviridis,30.286326,-97.781675,1/15/2002 0:00,15,1,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,4/15/1998 0:00,15,4,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Thyrididae,Meskea,Meskea dyspteraria,"Meskea dyspteraria Grote, 1877",Meskea dyspteraria,30.286326,-97.781675,4/29/1992 0:00,29,4,1992,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Ceratagallia,,"Ceratagallia Kirkaldy, 1907",Ceratagallia,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Torymidae,,,Torymidae,Torymidae,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,5/1/1998 0:00,1,5,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma dorsisignatana,"Eucosma dorsisignatana Clemens, 1860",Eucosma dorsisignatana,30.286326,-97.781675,10/31/1992 0:00,31,10,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma dorsisignatana,"Eucosma dorsisignatana Clemens, 1860",Eucosma dorsisignatana,30.286326,-97.781675,11/2/2000 0:00,2,11,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Thyrididae,Meskea,Meskea dyspteraria,"Meskea dyspteraria Grote, 1877",Meskea dyspteraria,30.286326,-97.781675,5/12/1977 0:00,12,5,1977,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,4/15/1998 0:00,15,4,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,5/12/1977 0:00,12,5,1977,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Anthocoridae,Orius,Orius tristicolor,"Orius tristicolor (White, 1879)",Orius tristicolor,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia,"Peridroma saucia (Hübner, 1808)",Peridroma saucia,30.286326,-97.781675,6/28/2001 0:00,28,6,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,9/10/1995 0:00,10,9,1995,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Paradiarsia,Agnorisma badinodis,"Agnorisma badinodis Grote, 1874",Agnorisma badinodis,30.286326,-97.781675,11/2/2000 0:00,2,11,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Sphenarches,Sphenarches anisodactylus,"Sphenarches anisodactylus (Walker, 1864)",Sphenarches anisodactylus,30.286326,-97.781675,5/2/1992 0:00,2,5,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,8/27/1992 0:00,27,8,1992,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Erythroneura,Erythroneura calycula,"Erythroneura calycula McAtee, 1920",Erythroneura calycula,30.2848,-97.7782,11/2/2021 0:00,2,11,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia,"Peridroma saucia (Hübner, 1808)",Peridroma saucia,30.286326,-97.781675,6/28/2001 0:00,28,6,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma dorsisignatana,"Eucosma dorsisignatana Clemens, 1860",Eucosma dorsisignatana,30.286326,-97.781675,10/31/1992 0:00,31,10,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,5/12/1977 0:00,12,5,1977,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Lithurgus,Lithurgus gibbosus,"Lithurgus gibbosus Smith, 1853",Lithurgus gibbosus,30.286326,-97.781675,5/18/1961 0:00,18,5,1961,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,6/4/1977 0:00,4,6,1977,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma dorsisignatana,"Eucosma dorsisignatana Clemens, 1860",Eucosma dorsisignatana,30.286326,-97.781675,10/26/1992 0:00,26,10,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,8/23/1995 0:00,23,8,1995,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma matutina,"Eucosma matutina Grote, 1893",Eucosma matutina,30.286326,-97.781675,5/22/1997 0:00,22,5,1997,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma dorsisignatana,"Eucosma dorsisignatana Clemens, 1860",Eucosma dorsisignatana,30.286326,-97.781675,10/31/1996 0:00,31,10,1996,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma consobrinana,"Eucosma consobrinana Heinrich, 1923",Eucosma consobrinana,30.286326,-97.781675,7/30/1992 0:00,30,7,1992,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Copestylum,Copestylum tamaulipanum,"Copestylum tamaulipanum (Townsend, 1898)",Copestylum tamaulipanum,30.286326,-97.781675,4/22/1986 0:00,22,4,1986,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Copestylum,Copestylum tamaulipanum,"Copestylum tamaulipanum (Townsend, 1898)",Copestylum tamaulipanum,30.286326,-97.781675,5/17/2012 0:00,17,5,2012,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Copestylum,Copestylum tamaulipanum,"Copestylum tamaulipanum (Townsend, 1898)",Copestylum tamaulipanum,30.286326,-97.781675,5/17/2012 0:00,17,5,2012,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phytometra,Phytometra orgiae,"Phytometra orgiae Grote, 1875",Phytometra orgiae,30.286326,-97.781675,5/21/2000 0:00,21,5,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha vitis,"Eumorpha vitis Linnaeus, 1758",Eumorpha vitis,30.286326,-97.781675,5/1/1978 0:00,1,5,1978,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Copestylum,Copestylum tamaulipanum,"Copestylum tamaulipanum (Townsend, 1898)",Copestylum tamaulipanum,30.286326,-97.781675,5/30/1976 0:00,30,5,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phytometra,Phytometra orgiae,"Phytometra orgiae Grote, 1875",Phytometra orgiae,30.2842,-97.7783,10/3/1998 0:00,3,10,1998,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Copestylum,Copestylum tamaulipanum,"Copestylum tamaulipanum (Townsend, 1898)",Copestylum tamaulipanum,30.286326,-97.781675,5/18/1976 0:00,18,5,1976,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Copestylum,Copestylum tamaulipanum,"Copestylum tamaulipanum (Townsend, 1898)",Copestylum tamaulipanum,30.286326,-97.781675,5/6/1976 0:00,6,5,1976,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Copestylum,Copestylum tamaulipanum,"Copestylum tamaulipanum (Townsend, 1898)",Copestylum tamaulipanum,30.286326,-97.781675,5/30/1976 0:00,30,5,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Deinopa,Deinopa concors,"Glympis concors (Hübner, 1823)",Glympis concors,30.286326,-97.781675,10/15/1992 0:00,15,10,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Dolichodynerus,Dolichodynerus tanynotus,"Dolichodynerus tanynotus (Cameron, 1909)",Dolichodynerus tanynotus,30.286326,-97.781675,4/12/1986 0:00,12,4,1986,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anicla,Anicla infecta,"Anicla infecta Ochsenheimer, 1816",Anicla infecta,30.286326,-97.781675,5/30/2001 0:00,30,5,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis ipsilon,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,30.286326,-97.781675,9/6/2000 0:00,6,9,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,Elaphria chalcedonia,"Elaphria chalcedonia Hübner, 1808",Elaphria chalcedonia,30.286326,-97.781675,5/24/2001 0:00,24,5,2001,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Ancistrocerus,Ancistrocerus adiabatus,"Ancistrocerus adiabatus (de Saussure, 1853)",Ancistrocerus adiabatus,30.286326,-97.781675,3/25/1976 0:00,25,3,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anicla,Anicla infecta,"Anicla infecta Ochsenheimer, 1816",Anicla infecta,30.286326,-97.781675,4/29/1992 0:00,29,4,1992,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Pseudodoros,Pseudodoros clavatus,"Dioprosopa clavata (Fabricius, 1794)",Dioprosopa clavata,30.286326,-97.781675,8/22/1990 0:00,22,8,1990,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis venerabilis,"Agrotis venerabilis Walker, 1856",Agrotis venerabilis,30.286326,-97.781675,11/2/2000 0:00,2,11,2000,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Eumenes,Eumenes smithii,"Eumenes smithii de Saussure, 1852",Eumenes smithii,30.286326,-97.781675,5/11/1976 0:00,11,5,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ulolonche,Ulolonche disticha,"Ulolonche disticha Morrison, 1875",Ulolonche disticha,30.286326,-97.781675,10/29/1993 0:00,29,10,1993,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Schinia,Schinia gracilenta,"Schinia gracilenta Hübner, 1818",Schinia gracilenta,30.284,-97.78,9/13/1996 0:00,13,9,1996,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hexorthodes,Hexorthodes serrata,"Hexorthodes serrata Smith, 1900",Hexorthodes serrata,30.286326,-97.781675,11/11/1996 0:00,11,11,1996,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anicla,Anicla infecta,"Anicla infecta Ochsenheimer, 1816",Anicla infecta,30.286326,-97.781675,5/21/2001 0:00,21,5,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tricholita,Tricholita baranca,"Tricholita baranca Barnes, 1905",Tricholita baranca,30.286326,-97.781675,10/22/1992 0:00,22,10,1992,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Platygastridae,,,Platygastridae,Platygastridae,30.2848,-97.7782,10/22/2021 0:00,22,10,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Adonisea,Adonisea chrysellus,"Schinia chrysellus (Grote, 1874)",Schinia chrysellus,30.286326,-97.781675,4/15/1977 0:00,15,4,1977,UTIC
Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Geron,,"Geron Meigen, 1820",Geron,30.286326,-97.781675,11/8/1986 0:00,8,11,1986,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hexorthodes,Hexorthodes serrata,"Hexorthodes serrata Smith, 1900",Hexorthodes serrata,30.286326,-97.781675,3/31/1997 0:00,31,3,1997,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hexorthodes,Hexorthodes serrata,"Hexorthodes serrata Smith, 1900",Hexorthodes serrata,30.286326,-97.781675,3/13/1997 0:00,13,3,1997,UTIC
Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Blattella,Blattella germanica,"Blattella germanica (Linnaeus, 1767)",Blattella germanica,30.286326,-97.781675,7/12/2001 0:00,12,7,2001,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Balclutha,,"Balclutha Kirkaldy, 1900",Balclutha,30.2848,-97.7782,10/22/2021 0:00,22,10,2021,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Parancistrocerus,Parancistrocerus pedestris,"Parancistrocerus pedestris (de Saussure, 1856)",Parancistrocerus pedestris,30.286326,-97.781675,5/6/1976 0:00,6,5,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis venerabilis,"Agrotis venerabilis Walker, 1856",Agrotis venerabilis,30.286326,-97.781675,11/16/2000 0:00,16,11,2000,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Clastopteridae,Clastoptera,Clastoptera xanthocephala,"Clastoptera xanthocephala Germar, 1839",Clastoptera xanthocephala,30.2848,-97.7782,10/22/2021 0:00,22,10,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,Elaphria chalcedonia,"Elaphria chalcedonia Hübner, 1808",Elaphria chalcedonia,30.286326,-97.781675,10/1/2001 0:00,1,10,2001,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Eumenes,Eumenes fraternus,"Eumenes fraternus Say, 1824",Eumenes fraternus,30.286326,-97.781675,7/20/1986 0:00,20,7,1986,UTIC
Animalia,Arthropoda,Insecta,Diptera,Asilidae,Proctacanthella,Proctacanthella cacopiloga,"Proctacanthella cacopiloga (Hine, 1909)",Proctacanthella cacopiloga,30.286326,-97.781675,9/13/1989 0:00,13,9,1989,UTIC
Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Pseudomops,Pseudomops septentrionalis,"Pseudomops septentrionalis Hebard, 1917",Pseudomops septentrionalis,30.286326,-97.781675,8/16/1995 0:00,16,8,1995,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Eulophidae,,,Eulophidae,Eulophidae,30.2848,-97.7782,10/22/2021 0:00,22,10,2021,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tricholita,Tricholita baranca,"Tricholita baranca Barnes, 1905",Tricholita baranca,30.286326,-97.781675,10/12/1989 0:00,12,10,1989,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile comata,"Megachile comata Cresson, 1872",Megachile comata,30.286326,-97.781675,5/11/1976 0:00,11,5,1976,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Pseudodoros,Pseudodoros clavatus,"Dioprosopa clavata (Fabricius, 1794)",Dioprosopa clavata,30.286326,-97.781675,11/22/1984 0:00,22,11,1984,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Eumenes,Eumenes fraternus,"Eumenes fraternus Say, 1824",Eumenes fraternus,30.286326,-97.781675,6/7/1986 0:00,7,6,1986,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis ipsilon,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,30.286326,-97.781675,3/6/1994 0:00,6,3,1994,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis malefida,"Agrotis malefida Guenée, 1852",Agrotis malefida,30.286326,-97.781675,4/18/2002 0:00,18,4,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,Elaphria chalcedonia,"Elaphria chalcedonia Hübner, 1808",Elaphria chalcedonia,30.286326,-97.781675,5/3/2001 0:00,3,5,2001,UTIC
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Pseudodoros,Pseudodoros clavatus,"Dioprosopa clavata (Fabricius, 1794)",Dioprosopa clavata,30.286326,-97.781675,11/15/1984 0:00,15,11,1984,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Eumenes,Eumenes fraternus,"Eumenes fraternus Say, 1824",Eumenes fraternus,30.286326,-97.781675,5/11/1976 0:00,11,5,1976,UTIC
Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Chrysoperla,,"Chrysoperla Steinmann, 1964",Chrysoperla,30.2848,-97.7782,10/22/2021 0:00,22,10,2021,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Clastopteridae,Clastoptera,Clastoptera xanthocephala,"Clastoptera xanthocephala Germar, 1839",Clastoptera xanthocephala,30.2848,-97.7782,10/22/2021 0:00,22,10,2021,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Oncometopia,Oncometopia hamiltoni,"Oncometopia hamiltoni Rakitov, 2016",Oncometopia hamiltoni,30.2848,-97.7782,10/22/2021 0:00,22,10,2021,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Eumenes,Eumenes smithii,"Eumenes smithii de Saussure, 1852",Eumenes smithii,30.286326,-97.781675,10/20/1985 0:00,20,10,1985,UTIC
